ID,Country,VFN,Mp,Mh,Man,MMS,Tan,T,Va,Ve,Mk,Cn,Ct,Cr,r,m (kg),Mt,Enedc (g/km),Ewltp (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW),z (Wh/km),IT,Ernedc (g/km),Erwltp (g/km),De,Vf,Status,year,Date of registration,Fuel consumption ,Electric range (km)
50398682,DE,IP-5GF____ATN8354A-VR3-0,STELLANTIS,PSA,PSA AUTOMOBILES SA,,E2*2007/46*0642*12,A,4,5GFS-C12700,CITROEN,C5 AIRCROSS,M1,M1,1,1505.0,1645.0,,156.0,2730.0,1601.0,1630.0,PETROL,M,1598.0,133.0,,E2 29,,1.3,,,P,2021,2021-07-30,6.9,
54422019,FR,IP-JAA1MTPJT4A_000-VF1-1,RENAULT-NISSAN-MITSUBISHI,RENAULT,RENAULT SAS,,E2*2007/46*0676*12,RJA,BE2,MT6UA6GA5200,RENAULT,CLIO,M1,M1,1,1159.0,1259.0,,118.0,2583.0,1506.0,1494.0,PETROL,M,999.0,67.0,,e9 29 37,,1.8,,,P,2021,2021-08-03,5.2,
52103740,DE,IP-V362_2019_00046-WF0-1,FORD,FORD WERKE GMBH,FORD WERKE GMBH,,E5*2007/46*1034*09,FAC,BKFA1TBX,S9WRASAFCAWPC,FORD,TOURNEO CUSTOM,M1,M1,1,2284.0,2598.0,,201.0,2933.0,1744.0,1744.0,DIESEL,M,1995.0,96.0,,E5 29,,1.1,,,P,2021,2021-12-15,7.7,
54035941,FR,IP-0500709-TMA-1,HYUNDAI,HYUNDAI CZECH,HYUNDAI MOTOR MANUFACTURING CZECH SRO,,E5*2018/858*00001*00,NX4e,F5P41,A61B14,HYUNDAI,TUCSON,M1,M1,1,1639.0,1747.0,,127.0,2680.0,1615.0,1622.0,PETROL,H,1598.0,132.0,,e5 28,,1.2,,,P,2021,2021-03-12,5.6,
56765697,BE,IP-2019_536L4D-YV1-1,,VOLVO,VOLVO CAR CORPORATION,,E9*2007/46*3146*10,X,XZL4,XZL4VD0,VOLVO,XC40,M1,M1,1,1625.0,1756.0,,166.0,2702.0,1601.0,1626.0,PETROL,M,1477.0,95.0,,,,1.2,,,P,2021,2021-04-01,6.5,
55384170,FR,IP-0000662-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1680*09,FML4,31DK,IAW50000,MINI,MINI,M1,M1,1,1305.0,1435.0,,128.0,2567.0,1501.0,1501.0,PETROL,M,1499.0,100.0,,e24 28 29,,2.1,,,P,2021,2021-05-14,5.6,
350350,ES,IP MQB37SZ_B1_0567 VSS 1,VW-SAIC,SEAT,SEAT SA,,E9*2007/46*6394*27,5FP,SXDPCAX0,FD7SFD7CW0024BIVL1C18BD,SEAT,ATECA,M1,M1,1,1408.0,,127.0,156.0,2621.0,1575.0,1549.0,PETROL,M,1498.0,110.0,,e9 28 29,,1.9,,,P,2021,2021-03-30,6.8,
57471496,NL,IP-C519_2020_00012-WF0-1,FORD,FORD WERKE GMBH,FORD WERKE GMBH,,E13*2007/46*1911*12,DEH,ZTDA1PX,5ZGAU6AY8BW,FORD,FOCUS,M1,M1,1,1395.0,1514.0,,112.0,2700.0,1570.0,1570.0,DIESEL,M,1499.0,88.0,,e13  28 29,,2.0,,,P,2021,,,
57112218,AT,IP-MQB37AS_B2_0822-WAU-1,VW-SAIC,AUDI AG,AUDI AG,,E1*2007/46*1900*18,F3,XDTUAQ1,QD7AD7GC010RT31C204BIBHA5EM1CD0,AUDI,Q3,M1,M1,1,1735.0,1893.0,,180.0,2677.0,1582.0,1583.0,DIESEL,M,1968.0,147.0,,e13 28 29,,1.9,,,P,2021,2021-06-01,,
174975,ES,,RENAULT-NISSAN-MITSUBISHI,DACIA,AUTOMOBILE DACIA SA,,E19*2007/46*0026*05,DJF,BES,MG5UA21M5100,DACIA,SANDERO,M1,M1,1,1090.0,,113.0,121.0,2604.0,1526.0,1520.0,PETROL,M,999.0,49.0,,E9 29 37,,,,,P,2021,2021-07-21,5.3,
50682164,DE,IP-MQB27ZZ_A0_0529-VSS-1,VW-SAIC,SEAT,SEAT SA,,E9*2007/46*3134*28,KJ,BDLAC,FM5SFM5DF0084BI2A1CAD,SEAT,IBIZA,M1,M1,1,1128.0,1273.0,,124.0,2548.0,1479.0,1499.0,PETROL,M,999.0,70.0,,E9  28 29,,1.9,,,P,2021,2021-05-26,5.5,
52434587,DE,IP-13_2019_518-JMZ-1,MAZDA-SUBARU-SUZUKI-TOYOTA,MAZDA,MAZDA MOTOR CORPORATION,,E13*2007/46*2041*04,DM,6WE,ACW00,MAZDA,MAZDA CX-30,M1,M1,1,1422.0,1657.0,,151.0,2655.0,1565.0,1565.0,PETROL,H,1998.0,90.0,,,,,,,P,2021,2021-06-30,,
237592,ES,,STELLANTIS,PSA,PSA AUTOMOBILES SA,,E9*2007/46*6816*04,B,A,HNNB-A1AH00,CITROEN,NUEVO,M1,M1,1,1374.0,,111.0,134.0,2670.0,1560.0,1560.0,PETROL,M,1199.0,114.0,,E2 28 29,,2.1,,,P,2021,2021-07-30,,
61152066,CZ,IP-4_1246-JSA-1,MAZDA-SUBARU-SUZUKI-TOYOTA,SUZUKI MOTOR CORPORATION,SUZUKI MOTOR CORPORATION,,E4*2007/46*1205*08,AZ,CA3S,MT/L,SUZUKI,SWIFT,M1,M1,1,965.0,,,106.0,2450.0,1520.0,1520.0,PETROL,M,1197.0,61.0,,,,,,,P,2021,2021-04-13,4.7,
46942961,IT,IP-MQB37WZ_A2_0390-WVW-1,VW-SAIC,VOLKSWAGEN,VOLKSWAGEN AG,,E1*2007/46*2014*14,CD,ACDNPAX0,FD7FD7GC003S4BISMR2ML1CVR2AI0,VOLKSWAGEN,GOLF,M1,M1,1,1463.0,1623.0,,171.0,2627.0,,,PETROL,M,1984.0,180.0,,E1 29,,1.1,,,P,2021,2021-12-28,6.5,
45079067,RO,,RENAULT-NISSAN-MITSUBISHI,DACIA,AUTOMOBILE DACIA SA,,E19*2007/46*0026*05,DJF,LES,MT6UA37M5100,DACIA,LOGAN,M1,M1,1,1199.0,,,106.0,2649.0,1526.0,1520.0,LPG,B,999.0,67.0,,,,,,,P,2021,,,
47091550,IT,IP-MQB37AS_A3_0816-WVW-1,VW-SAIC,VOLKSWAGEN,VOLKSWAGEN AG,,E1*2001/116*0450*57,5N,ACDTSBX1,AD7AD7GC010L7N5NVR24BI1ASA0M1IS,VOLKSWAGEN,TIGUAN,M1,M1,1,1832.0,1992.0,,169.0,2787.0,,,DIESEL,M,1968.0,110.0,,E13 29,,1.0,,,P,2021,2021-11-11,5.0,
51927674,DE,IP-0000659-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1678*11,FML2,21DH,IHW40000,MINI,ONE,M1,M1,1,1230.0,1304.0,,123.0,2495.0,1501.0,1501.0,PETROL,M,1499.0,75.0,,E24 28 29,,2.1,,,P,2021,2021-06-22,5.4,
52188454,DE,IP-C519_2019_00007-WF0-1,FORD,FORD WERKE GMBH,FORD WERKE GMBH,,E13*2007/46*1911*12,DEH,B7DA1PX,5APBT6AQBBT,FORD,FOCUS,M1,M1,1,1383.0,1491.0,,127.0,2700.0,1566.0,1571.0,PETROL,M,999.0,92.0,,E13  28 29,,2.2,,,P,2021,2021-04-28,5.6,
50341843,DE,IP-HNS____MB6F3426-W0V-0,STELLANTIS,OPEL AUTOMOBILE,OPEL AUTOMOBILE GMBH,,E2*2007/46*0597*19,Z,R,HNSK-C1P700,OPEL,GRANDLAND X,M1,M1,1,1395.0,1554.0,,141.0,2675.0,1579.0,1587.0,PETROL,M,1199.0,96.0,,E2 29,,1.3,,,P,2021,2021-02-23,6.2,
474807,ES,,STELLANTIS,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,,E2*2007/46*0003*65,S,XYHT,U/BAXS,CITROEN,NUEVO,M1,M1,1,1161.0,,,111.0,2539.0,1483.0,1480.0,DIESEL,M,1499.0,75.0,,E2 28 29,,1.8,,,P,2021,2021-07-28,,
61144944,CZ,IP-04-U5Y-2018-1137,KIA,KIA SLOVAKIA,KIA SLOVAKIA SRO,,E4*2007/46*1299*13,CD,BAP71,D73F12,KIA,CEED,M1,M1,1,1438.0,,,153.0,2650.0,1555.0,1563.0,PETROL,M,1591.0,150.0,,,,,,,P,2021,2021-03-30,6.8,
57471905,NL,IP-CX72_2020_00001-WF0-1,FORD,FORD WERKE GMBH,FORD WERKE GMBH,,E13*2007/46*2387*01,LSK,EHL72YX,5AAAZNALWAB,FORD,MUSTANG MACH-E,M1,M1,1,2160.0,2293.0,0.0,0.0,2980.0,1620.0,1630.0,ELECTRIC,E,,221.0,165.0,,,,,,P,2021,,,610.0
55303297,FR,IP-0000362-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*2018*03,F1H,7M71,IAW500L0,BMW,SERIE 1,M1,M1,1,1460.0,1557.0,,120.0,2670.0,1565.0,1565.0,DIESEL,M,1496.0,85.0,,e24 28 29,,1.9,,,P,2021,2021-01-19,4.6,
52070946,DE,IP-V362_2019_00043-WF0-1,FORD,FORD WERKE GMBH,FORD WERKE GMBH,,E5*2007/46*1034*09,FAC,BJFA1EBX,S9WRASAFCAWLC,FORD,TRANSIT CUSTOM,M1,M1,1,2039.0,2432.0,,199.0,2933.0,1734.0,1735.0,DIESEL,M,1995.0,77.0,,E5 29,,1.1,,,P,2021,2021-12-27,7.6,
50662492,DE,IP-MQB27ZZ_A2_0221-VSS-1,VW-SAIC,SEAT,SEAT SA,,E9*2007/46*3134*27,KJ,BDKRF,FM6SFM6AJ0244BF2A1CAD,SEAT,IBIZA,M1,M1,1,1134.0,1284.0,,130.0,2548.0,1479.0,1499.0,PETROL,M,999.0,85.0,,,,,,,P,2021,2021-03-19,,
54294154,FR,IP-JDA1ADDTL8A_001-VF1-1,RENAULT-NISSAN-MITSUBISHI,RENAULT,RENAULT SAS,,E2*2001/116*0323*62,SR,DHD4,AD6UA1X0M0B0,DACIA,DUSTER,M1,M1,1,1518.0,1617.0,,143.0,2673.0,1563.0,1580.0,DIESEL,M,1461.0,84.0,,e2 29,,1.0,,,P,2021,2021-03-04,5.5,
51037527,DE,IP-0069-JT1-1,MAZDA-SUBARU-SUZUKI-TOYOTA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,,E6*2007/46*0318*04,"ZE1HE(EU,M)",MZEH12(W),MZEH12L-DWXNBW(3E),TOYOTA,TOYOTA COROLLA,M1,M1,1,1445.0,1655.0,,119.0,2700.0,1530.0,1530.0,PETROL,H,1987.0,112.0,,E6 28,,0.6,,,P,2021,2021-08-26,5.3,
672405,ES,IP-0000299-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*2018*03,F1H,7M91,IAW500LS,BMW,118D,M1,M1,1,1505.0,,108.0,133.0,2670.0,1589.0,1588.0,DIESEL,M,1995.0,110.0,,,,,,,P,2021,2021-02-26,,
61161274,CZ,IP-JAA1MTGJT4A_000-VF1-1,RENAULT-NISSAN-MITSUBISHI,RENAULT,RENAULT SAS,,E2*2007/46*0676*08,RJA,BE2,MT6UAAJA5200,RENAULT,CLIO,M1,M1,1,1225.0,1303.0,,115.0,2583.0,1506.0,1494.0,LPG,B,999.0,67.0,,,,,,,P,2021,2021-04-26,5.1,
50158544,DE,IP-PPEJ1_Z_A0_0719-WAU-1,VW-SAIC,AUDI AG,AUDI AG,,E1*2018/858*00005*02,FW,SBD2VQ1,QE2QE2G1X01RT011B210GAAEM0FS,AUDI,E-TRON GT,M1,M1,1,2350.0,2434.0,0.0,0.0,2900.0,1655.0,1688.0,ELECTRIC,E,,140.0,196.0,,,,,,P,2021,2021-10-22,,
51225168,DE,,,AA-IVA,AA-IVA,,,E1,,,"VOLKSWAGEN, VW",ID.3,M1,M1,1,1774.0,,0.0,0.0,,,,ELECTRIC,E,,150.0,,,,,,,P,2021,2021-02-11,,
45611474,SI,IP-MQB37SZ_A0_0551-TMB-1,VW-SAIC,SKODA,SKODA AUTO AS,,E8*2007/46*0272*20,NU,ACDPCAX0,NFM6FM6C90014BI15N0C1A7A,SKODA,KAROQ / 1.5 / TSI,M1,M1,1,1429.0,1495.0,,142.0,2624.0,1576.0,1541.0,PETROL,M,1498.0,110.0,,e8 29,,1.1,,,P,2021,2021-05-26,6.2,
51526761,DE,IP-MQB37WZ_A1_0585-WVW-1,VW-SAIC,VOLKSWAGEN,VOLKSWAGEN AG,,E1*2007/46*2180*00,CDV,ACDTSBX0,FD7FD7GC002N4BISON1ML1BVR2AG0,"VOLKSWAGEN, VW",GOLF,M1,M1,1,1520.0,1678.0,,126.0,2669.0,1503.0,1533.0,DIESEL,M,1968.0,110.0,,,,,,,P,2021,2021-01-19,4.8,
52372532,DE,IP-041302-KNA-1,KIA,KIA,KIA CORPORATION,,E4*2007/46*1530*01,MQ4,F5H24,A63DSO,KIA,SORENTO,M1,M1,1,2015.0,2271.0,36.0,38.0,2815.0,1646.0,1656.0,PETROL/ELECTRIC,P,1598.0,132.0,184.0,,,,,,P,2021,2021-03-04,,57.0
45556161,FI,IP-2020_246K5C-YV1-1,,VOLVO,VOLVO CAR CORPORATION,,E4*2007/46*1220*13,U,UZK5,UZK5VC0?,VOLVO,XC60,M1G,M1G,1,1967.0,2080.0,,169.0,2865.0,1677.0,1681.0,DIESEL,H,1969.0,145.0,,e5 32,,1.2,,,P,2021,2021-11-22,,
56462443,BE,IP-13_2017_010-JMZ-1,MAZDA-SUBARU-SUZUKI-TOYOTA,MAZDA,MAZDA MOTOR CORPORATION,,E13*2007/46*1832*03,KFE,6W7,AAW0MMB,MAZDA,Mazda CX-5,M1,M1,1,1555.0,1724.0,,173.0,2700.0,1595.0,1595.0,PETROL,M,1998.0,120.0,,,,,,,P,2021,2021-01-08,6.6,
45540472,FI,IP-0110-JT1-1,MAZDA-SUBARU-SUZUKI-TOYOTA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,,E6*2007/46*0437*02,"XPA1F(EU,M)",MXPH11(H),MXPH11L-BHXNBW(2C),TOYOTA,YARIS,M1,M1,1,1160.0,1285.0,,92.0,2560.0,1530.0,1530.0,PETROL,H,1490.0,68.0,,e6 28,,0.8,,,P,2021,2021-08-18,,
208447,ES,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,e1*2001/116*0501*49,212,U014T0,CZAA152A,MERCEDES-BENZ,E 220,M1,M1,1,1750.0,,138.0,138.0,2939.0,1607.0,1613.0,DIESEL,M,1950.0,143.0,,E1 29,,1.0,,,P,2021,2021-02-09,5.3,
613715,ES,IP MQB37WZ_A0_0909 VSS 1,VW-SAIC,SEAT,SEAT SA,,E9*2007/46*4008*06,KM,CXDGEAX0,FD6PFD6DD0014BI1AAA,CUPRA,FORMENTOR E-HYBRID,M1,M1,1,1680.0,,33.0,27.0,2679.0,1585.0,1559.0,PETROL/ELECTRIC,M,1395.0,110.0,148.0,,,,,,P,2021,2021-12-22,1.2,59.0
52302664,DE,IP-0500769-TMA-1,HYUNDAI,HYUNDAI CZECH,HYUNDAI MOTOR MANUFACTURING CZECH SRO,,E5*2018/858*00001*03,NX4E,F5P74,A63E11,HYUNDAI,TUCSON IX35,M1,M1,1,1893.0,2083.0,35.0,31.0,2680.0,1615.0,1622.0,PETROL/ELECTRIC,P,1598.0,132.0,177.0,,,,,,P,2021,2021-11-24,,62.0
45344711,SE,IP-HNK____ATN8544B-VR3-0,STELLANTIS,PSA,PSA AUTOMOBILES SA,,E2*2007/46*0639*12,U,P,HNKS-J1BG00,PEUGEOT,208,M1,M1,1,1165.0,1309.0,,123.0,2540.0,1500.0,1500.0,PETROL,M,1199.0,74.0,,e2 28 29,,2.1,,,P,2021,,,
52179080,DE,IP-C519_2020_00022-WF0-1,FORD,FORD WERKE GMBH,FORD WERKE GMBH,,E13*2007/46*1911*13,DEH,B7DA1PX,5APBH6A19CT,FORD,FOCUS,M1,M1,1,1411.0,1542.0,,135.0,2700.0,1576.0,1581.0,PETROL,M,999.0,92.0,,E13 28 29,,2.2,,,P,2021,2021-09-28,5.9,
57049456,AT,IP-FBC1A6DTL6A_002-VF1-1,RENAULT-NISSAN-MITSUBISHI,RENAULT,RENAULT SAS,,E2*2007/46*0546*23,RFB,KH2,A66UC6320100,RENAULT,MEGANE,M1,M1,1,1448.0,1575.0,,123.0,2712.0,1574.0,1577.0,DIESEL,M,1461.0,85.0,,,,,,,P,2021,2021-05-25,,
45285495,SE,IP-MQB37SZ_A2_0551-WAU-1,VW-SAIC,AUDI AG,AUDI AG,,E1*2007/46*1552*22,GA,XDPCAF1,FM6FM6C9001RT11A164BIAEM1HA00B0,AUDI,Q2,M1,M1,1,1365.0,1452.0,,133.0,2589.0,1547.0,1538.0,PETROL,M,1498.0,110.0,,e13 29,,1.1,,,P,2021,,,
50440046,DE,IP-MQB37SZ_A2_0567-WAU-1,VW-SAIC,AUDI AG,AUDI AG,,E1*2007/46*1552*21,GA,XDPCAF1,FD7FD7CW002RT11A164BIAEM1HA00B0,AUDI,Q2,M1,M1,1,1380.0,1483.0,,137.0,2589.0,1538.0,1547.0,PETROL,M,1498.0,110.0,,E13 29,,1.1,,,P,2021,2021-04-01,6.0,
54939588,FR,IP-ZKX____REDU5761-VR3-0,STELLANTIS,PSA,PSA AUTOMOBILES SA,,E2*2007/46*0639*15,U,H,ZKXZ-J0A000,PEUGEOT,208,M1,M1,1,1530.0,1628.0,0.0,0.0,2540.0,1500.0,1500.0,ELECTRIC,E,,57.0,165.0,,,,,,P,2021,2021-12-28,,336.0
55985783,NO,,KIA,KIA,KIA CORPORATION,,E4*2007/46*1365*06,SK3,B5E11,E11A11,KIA,SOUL,M1,M1,1,1812.0,,0.0,0.0,2600.0,1565.0,1575.0,ELECTRIC,E,,150.0,157.0,,,,,,P,2021,2021-12-01,,452.0
51882871,DE,IP-0000485-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1797*10,G3X,UZ95,IAV500BA,BMW,X3 XDRIVE 30D,M1G,M1G,1,2005.0,2186.0,,168.0,2864.0,1620.0,1636.0,DIESEL,H,2993.0,210.0,,,,,,,P,2021,2021-02-15,6.4,
50427741,DE,IP-ZKX____REDU5760-VR3-0,STELLANTIS,PSA,PSA AUTOMOBILES SA,,E2*2007/46*0639*12,U,K,ZKXZ-40B000,OPEL,MOKKA,M1,M1,1,1598.0,1709.0,0.0,0.0,2561.0,1540.0,1540.0,ELECTRIC,E,,57.0,177.0,,,,,,P,2021,2021-05-31,,
51482705,DE,IP-MQB37WZ_A2_0241-WVW-1,VW-SAIC,VOLKSWAGEN,VOLKSWAGEN AG,,E1*2007/46*2014*10,CD,ACDLAAX0,FM6FM6AJ019N4BISON1VL1BVR2AGA,"VOLKSWAGEN, VW",GOLF,M1,M1,1,1264.0,1371.0,,124.0,2619.0,1503.0,1533.0,PETROL,M,999.0,81.0,,,,,,,P,2021,2021-02-18,5.4,
55499029,FR,IP-MQB37WZ_A3_0570-WVW-1,VW-SAIC,VOLKSWAGEN,VOLKSWAGEN AG,,E1*2007/46*2014*12,CD,ACDLAAX0,FD7FD7CW005N4BISON1VL1BVR2A00,VOLKSWAGEN,GOLF,M1,M1,1,1302.0,1424.0,,122.0,2619.0,1533.0,1503.0,PETROL,H,999.0,81.0,,,,,,,P,2021,2021-07-23,5.4,
57127709,AT,IP-0000485-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1881*06,G4X,4M31,IAV500BA,BMW,X4 XDRIVE30D G02 B57,M1G,M1G,1,2005.0,2236.0,,172.0,2864.0,1620.0,1666.0,DIESEL,H,2993.0,210.0,,,,,,,P,2021,2021-04-02,,
52096018,DE,IP-BX72_2020_00005-WF0-1,FORD,FORD WERKE GMBH,FORD WERKE GMBH,,E9*2007/46*3165*08,J2K,B7JB12X,5CFPVNAQSAC,FORD,PUMA,M1,M1,1,1319.0,1409.0,,127.0,2588.0,1518.0,1562.0,PETROL,H,999.0,92.0,,E9 32 37,,2.2,,,P,2021,2021-09-23,5.6,
53351135,PL,IP-VN41TZZ_A4_0474-WVN-1,VW-SAIC,VOLKSWAGEN,VOLKSWAGEN AG,,E1*2018/858*00018*00,ST,MDGEAX0,KNFD6FD6DD00217N4BI1A700A,VOLKSWAGEN,MULTIVAN,M1,M1,1,2299.0,2363.0,,152.0,3124.0,1659.0,1659.0,PETROL,H,1395.0,110.0,,,,,,,P,2021,2021-12-30,6.4,
436850,ES,IP-050690-KNA-1,KIA,KIA,KIA CORPORATION,,e5*2007/46*1077*04,YB,C5P71,M6CDZ1,KIA,STONIC,M1,M1,1,1225.0,,100.0,124.0,2580.0,1531.0,1539.0,PETROL,M,998.0,88.0,,,,,,,P,2021,2021-08-26,5.4,
54172439,FR,IP-JFA1MTGJT4A_000-UU1-0,RENAULT-NISSAN-MITSUBISHI,DACIA,AUTOMOBILE DACIA SA,,E19*2007/46*0026*06,DJF,BES,MT6UA37M5100,DACIA,SANDERO,M1,M1,1,1182.0,1265.0,,108.0,2604.0,1526.0,1520.0,LPG,B,999.0,74.0,,e9 29 37,,1.6,,,P,2021,2021-11-17,7.0,
55235605,FR,IP-MQB37AZ_B0_0812-WAU-1,VW-SAIC,AUDI AG,AUDI AG,,E1*2007/46*1900*20,F3,SDFYAF1,FD7FD7GC008RT61C914BIBHA4EM10B2,AUDI,Q3 SPORTBACK,M1,M1,1,1605.0,1729.0,,158.0,2677.0,1582.0,1583.0,PETROL,H,1498.0,110.0,,,,,,,P,2021,2021-10-28,7.0,
56663425,BE,IP-0000615-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1750*10,G5K,11CG,IAW507L0,BMW,530e,M1,M1,1,1975.0,2143.0,42.0,37.0,2975.0,1599.0,1624.0,PETROL/ELECTRIC,P,1998.0,135.0,,,,,,,P,2021,2021-01-21,,
47204044,IT,IP-03_312_0290-ZFA-1,STELLANTIS,FIAT GROUP,FCA ITALY SPA,,E3*2007/46*0064*64,312,PYD1B,EP18AVM,FIAT,PANDA,M1,M1,1,1077.0,,,112.0,2300.0,,,PETROL,H,999.0,52.0,,,,,,,P,2021,2021-09-29,,
46673307,IT,IP-02_01_2021_2301-W1V-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2007/46*0457*27,639/2,KOU23320VXX,1GJRDX29BEXX,MERCEDES-BENZ,VITO TOURER,M1,M1,1,2075.0,2345.0,,206.0,3200.0,,,DIESEL,M,1950.0,100.0,,E1 29,,1.0,,,P,2021,2021-04-14,7.0,
40669137,DK,,VW-SAIC,SKODA,SKODA AUTO AS,,E8*2007/46*0355*07,NX,ACDGEAX0,NFD6FD6DD0014BIML3N1B0A,Skoda,OCTAVIA,M1,M1,1,1746.0,1767.0,31.0,24.0,2680.0,1535.0,1531.0,PETROL/ELECTRIC,P,1395.0,110.0,145.0,,,,,,P,2021,,,65.0
61263290,CZ,IP-050534-NLH-1,HYUNDAI,HYUNDAI ASSAN,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,,E5*2007/46*0090*03,AC3,B5P11,A51A11,HYUNDAI,i 10,M1,M1,1,1046.0,,,120.0,2425.0,1467.0,1478.0,PETROL,M,998.0,49.0,,,,,,,P,2021,2021-10-18,5.3,
53474027,PL,IP-JDA1MTGJT4A_000-VF1-1,RENAULT-NISSAN-MITSUBISHI,RENAULT,RENAULT SAS,,E2*2001/116*0323*62,SR,DHE2,MT6UA1Y0M0D0,DACIA,DUSTER,M1,M1,1,1389.0,1412.0,,139.0,2673.0,1566.0,1566.0,LPG,M,999.0,67.0,,,,,,,P,2021,2021-04-14,5.6,
54251428,FR,IP-07A1MKPJE3A_001-VF1-1,RENAULT-NISSAN-MITSUBISHI,RENAULT,RENAULT SAS,,E2*2007/46*0457*19,AH,2BE2,MK5UA1L12000,RENAULT,TWINGO,M1,M1,1,993.0,1071.0,,117.0,2492.0,1431.0,1443.0,PETROL,M,999.0,48.0,,e9 29,,1.0,,,P,2021,2021-03-12,5.2,
51257373,DE,IP-MQB27SZ_A3_0549-WVW-1,VW-SAIC,VOLKSWAGEN,VOLKSWAGEN AG,,E13*2007/46*1985*07,C1,DLAAACX05,FD7FD7CW0094BI1BAAG,"VOLKSWAGEN, VW",T-CROSS,M1,M1,1,1298.0,1432.0,,149.0,2551.0,1508.0,1526.0,PETROL,M,999.0,81.0,,,,,,,P,2021,2021-02-25,,
45501274,FI,IP-2020_0409-W1K-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2001/116*0480*41,204 X,R74ST1,CZAA050A,MERCEDES-BENZ,GLC 300 E 4MATIC,M1,M1,1,2030.0,2218.0,,51.0,2873.0,1684.0,1669.0,PETROL/ELECTRIC,P,1991.0,155.0,201.0,,,,,,P,2021,2021-09-14,,41.0
55965167,NO,,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2001/116*0480*41,204 X,R74ST1,CZAA050A,MERCEDES-BENZ,GLC 300 e 4MATIC,M1,M1,1,2108.0,,,50.0,2873.0,1684.0,1669.0,PETROL/ELECTRIC,P,1991.0,155.0,,,,,,,P,2021,2021-05-19,2.2,46.0
57227002,NL,IP-13_2020_515-JMZ-1,MAZDA-SUBARU-SUZUKI-TOYOTA,MAZDA,MAZDA MOTOR CORPORATION,,E13*2007/46*2041*08,DM,6WH,ACW0CB,MAZDA,MAZDA CX-30,M1,M1,1,1530.0,1646.0,,138.0,2660.0,1570.0,1570.0,PETROL,H,1998.0,137.0,,e13 28,,0.8,,,P,2021,,,
61121755,CZ,IP-MQB27SZ_A0_0549-TMB-1,VW-SAIC,SKODA,SKODA AUTO AS,,E8*2007/46*0349*10,NW,ABCDLAAX0,NFD7FD7CW0094BISTNK4N1A2A,SKODA,KAMIQ,M1,M1,1,1256.0,1412.0,,133.0,2639.0,1521.0,1506.0,PETROL,M,999.0,81.0,,e8  28 29,,1.9,,,P,2021,2021-02-17,5.8,
56838148,HU,IP-0063-JT1-1,MAZDA-SUBARU-SUZUKI-TOYOTA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,,E6*2007/46*0263*03,ZA1(EU M),MZAH10(W),MZAH10L-AWXBBW(3D),LEXUS,LEXUS UX250H,M1,M1,1,1615.0,1703.0,,120.0,2640.0,1560.0,1580.0,PETROL,H,1987.0,112.0,,e6 28,,0.9,,,P,2021,2021-07-12,,
50763082,DE,IP-PQ26ZZZ_A0_0523-TMB-1,VW-SAIC,SKODA,SKODA AUTO AS,,E8*2007/46*0319*10,5J,ABDKLDX01,NFM5FM5DF0024BIN1B7A,SKODA,FABIA,M1,M1,1,1116.0,1204.0,,120.0,2455.0,1435.0,1441.0,PETROL,M,999.0,70.0,,E8 29,,1.1,,,P,2021,2021-09-23,,
46448433,IT,IP-MQB27SZ_A1_0536-VSS-1,VW-SAIC,SEAT,SEAT SA,,E9*2007/46*3134*31,KJ,XDBYA,FM6SFM6AJ0204BI4A1BAKA8H,SEAT,ARONA,M1,M1,1,1334.0,1429.0,,107.0,2552.0,,,NG,M,999.0,66.0,,E9 37,,0.7,,,P,2021,2021-08-26,5.4,
52302796,DE,IP-0500769-TMA-1,HYUNDAI,HYUNDAI CZECH,HYUNDAI MOTOR MANUFACTURING CZECH SRO,,E5*2018/858*00001*03,NX4E,F5P74,A63E11,HYUNDAI,TUCSON IX35,M1,M1,1,1893.0,2083.0,35.0,31.0,2680.0,1615.0,1622.0,PETROL/ELECTRIC,P,1598.0,132.0,177.0,,,,,,P,2021,2021-12-16,,62.0
